mean_abs_corr,amari_error,runtime_sec,success,error,dataset,seed,epsilon,geometry,method
,,0.07467508316040039,False,ValueError:matrix contains invalid numeric entries,Digits,4,0.1,dense,Proposed IRLS-l12
,,0.005846500396728516,False,ValueError:matrix contains invalid numeric entries,Digits,4,0.1,dense,FastICA-exp
,,0.0052509307861328125,False,ValueError:matrix contains invalid numeric entries,Digits,4,0.1,dense,FastICA-deflation-cube
,,0.02820897102355957,False,ValueError:matrix contains invalid numeric entries,Digits,4,0.1,dense,Picard-nonorthogonal
,,0.007125139236450195,False,ValueError:matrix contains invalid numeric entries,Digits,4,0.1,dense,JADE
,,0.013094663619995117,False,ValueError:matrix contains invalid numeric entries,Digits,4,0.1,dense,SOBI
,,0.05665302276611328,False,ValueError:matrix contains invalid numeric entries,Digits,4,0.2,dense,Proposed IRLS-l12
,,0.006768465042114258,False,ValueError:matrix contains invalid numeric entries,Digits,4,0.2,dense,FastICA-exp
,,0.006222248077392578,False,ValueError:matrix contains invalid numeric entries,Digits,4,0.2,dense,FastICA-deflation-cube
,,0.02809739112854004,False,ValueError:matrix contains invalid numeric entries,Digits,4,0.2,dense,Picard-nonorthogonal
,,0.009437084197998047,False,ValueError:matrix contains invalid numeric entries,Digits,4,0.2,dense,JADE
,,0.010767936706542969,False,ValueError:matrix contains invalid numeric entries,Digits,4,0.2,dense,SOBI
,,0.10419678688049316,False,ValueError:matrix contains invalid numeric entries,Digits,4,0.1,single-channel,Proposed IRLS-l12
,,0.004754543304443359,False,ValueError:matrix contains invalid numeric entries,Digits,4,0.1,single-channel,FastICA-exp
,,0.003008127212524414,False,ValueError:matrix contains invalid numeric entries,Digits,4,0.1,single-channel,FastICA-deflation-cube
,,0.013702392578125,False,ValueError:matrix contains invalid numeric entries,Digits,4,0.1,single-channel,Picard-nonorthogonal
,,0.005488872528076172,False,ValueError:matrix contains invalid numeric entries,Digits,4,0.1,single-channel,JADE
,,0.019547700881958008,False,ValueError:matrix contains invalid numeric entries,Digits,4,0.1,single-channel,SOBI
,,0.054059743881225586,False,ValueError:matrix contains invalid numeric entries,Digits,4,0.2,single-channel,Proposed IRLS-l12
,,0.004998207092285156,False,ValueError:matrix contains invalid numeric entries,Digits,4,0.2,single-channel,FastICA-exp
,,0.002656698226928711,False,ValueError:matrix contains invalid numeric entries,Digits,4,0.2,single-channel,FastICA-deflation-cube
,,0.011853456497192383,False,ValueError:matrix contains invalid numeric entries,Digits,4,0.2,single-channel,Picard-nonorthogonal
,,0.003885030746459961,False,ValueError:matrix contains invalid numeric entries,Digits,4,0.2,single-channel,JADE
,,0.008498191833496094,False,ValueError:matrix contains invalid numeric entries,Digits,4,0.2,single-channel,SOBI
,,0.059232473373413086,False,ValueError:matrix contains invalid numeric entries,Digits,4,0.1,coherent,Proposed IRLS-l12
,,0.002910137176513672,False,ValueError:matrix contains invalid numeric entries,Digits,4,0.1,coherent,FastICA-exp
